transaction_amount,transaction_time,customer_history,feature4,feature5,feature6,merchant_category,location_mismatch,device_used,target
1.3814714191002246,-1.970267331795057,0.6881569036370236,0.3092310139330028,-1.1216805075047325,2.779778872609424,retail,no,mobile,0
0.31102196763701506,-1.3902804687357282,0.9298508586345843,-0.24929714758914057,0.171482494526221,1.8507032708002933,retail,no,desktop,0
2.2380946804841457,-0.9023858821931181,0.6631052150551586,-1.4740501033995967,-1.3848015171498198,0.19747947692391266,travel,no,mobile,0
-2.926861752391492,-1.82950476975348,1.9449801425333662,-1.35776727833489,0.7784115988425827,1.8361518349537846,food,no,tablet,0
1.9073205711629289,-0.5543749683509317,1.5044713001697654,-1.6151505322154462,-0.6351625606772351,0.4207982147518393,retail,no,tablet,0
-0.13476090394259976,-1.4090119753920995,-1.1982536777603696,-0.20624636649556582,0.4975990967494988,0.10500962889321008,entertainment,no,desktop,0
0.9756891868134339,-1.213835346969595,0.38406928797828044,-0.5394892957811452,-1.7090547178374744,1.0173834110895295,entertainment,no,desktop,0
-3.9445401484480724,1.7692059708235175,-0.37266009959305935,-2.0194619435849317,1.2767326510012222,-4.098318490684202,retail,no,mobile,0
-0.1736673995593092,-1.1172650183660089,-0.8429694125652806,-0.5531674044248366,0.13656384667632862,-0.19104754737883067,food,no,desktop,0
-1.5025233819595822,-0.024007692752398557,-1.307159608717357,-2.089047545737448,-0.5417158286941577,-3.099186965102165,entertainment,no,mobile,0
-0.41896552007581667,-1.6311003646778057,-0.2309964008074208,1.0159459734922822,0.04165909325017532,2.216737527837983,travel,no,desktop,0
0.043629539234169235,-1.8894577857014043,-1.1045694494655667,-0.017563309101952473,1.1015618262398144,0.8134688463892613,food,no,tablet,0
2.2127790599240815,-1.9703725045674374,-2.3345532178457713,-0.773202090104726,-1.2134895236856127,-0.6655224057190523,food,no,desktop,0
2.018007920664286,-1.5160135555791359,1.4868441917113175,-0.9080222337681245,-0.9059905758407737,1.9527360436741577,travel,no,tablet,0
1.7354501291979236,-1.6196389625369887,2.1697317643016714,-0.03038682091351419,-1.3302345819865624,3.4019308760770555,food,no,tablet,0
-2.0310434083001945,-0.807296579296509,0.608716256649346,-1.1386803721086882,-0.9531382932374785,0.0507489900798444,travel,no,mobile,0
-1.2842962539120828,-1.5783684521534456,-0.27437393516265673,-1.7532859436475559,1.4562163979765228,-0.48032358741107234,retail,no,mobile,0
-3.4274710100435453,1.1884090354625179,-1.8969320343426843,-2.9928767294334904,-0.40795661989896176,-5.685384702688335,entertainment,no,mobile,0
1.2167710191508911,-0.6878837176595871,1.8733397713499054,-1.8948404794096931,-0.07034266543915056,0.5413160617419308,travel,no,mobile,0
-2.7217731587928125,1.526572562155959,-2.941805861090284,-2.5676311484169565,2.329487340419225,-6.421750541259421,travel,no,mobile,0
0.7499591702157847,-2.0070640483668383,0.6868083342498648,-0.1474135270247725,-1.2777542418721697,2.344971059334129,food,no,tablet,0
0.7689735943475751,-1.1882575486090292,0.35920510049996035,-0.8607775504097748,0.2751947759785124,0.6619935411155451,food,no,mobile,0
1.9379814441745795,-0.49133739558151834,0.7327234609363527,-2.1106114074902527,0.2453238851122839,-0.7322898302128267,retail,no,tablet,0
-1.7140572667741663,-1.7233516524512127,0.39497163118187206,-1.0235213660168947,0.9205474635375207,0.848685084795398,travel,no,tablet,0
-0.8656921679661818,0.45015306990548654,-2.287355382366515,-2.4376939666987574,0.8989059829924686,-4.624340628212316,entertainment,no,mobile,0
-1.9967144069766802,-0.5579663085044774,-0.7880523866175528,-1.3482159082012295,0.8089473164906829,-1.5306147948960132,food,no,desktop,0
0.7702029010064442,0.1538994868524961,3.045383241403291,-2.056476898273494,1.6296766987925604,0.5559912486352032,travel,no,tablet,0
2.1040942040564907,-0.5876946418311688,2.8594279824494677,-1.4526195595059292,-1.0840618382078366,1.7421788885462768,food,no,mobile,0
-0.16969208983964434,-1.1755690545699644,-0.22865798313796515,-0.46502568309308634,-1.72170181133125,0.4547848387235385,food,yes,desktop,0
3.299346247713773,-0.1578895779928966,3.24972440039008,-1.9318737990118096,-1.2252259233854614,1.3191859558847923,food,no,tablet,0
0.22795814609776244,-2.939161041977416,-0.6339879439409688,0.602590068709981,0.1782787048540807,2.7580891625390977,travel,yes,desktop,0
1.9141584389218336,-1.100953586289505,0.37225176085367206,-1.376252956868482,-0.417684025310234,0.20454775343085752,entertainment,no,desktop,0
0.7264346534693253,-1.098606432686364,2.2179610397914393,0.8897459245442159,-0.47370470833408196,3.731113976296716,retail,yes,mobile,0
-1.3485002424797763,-0.8370703390512656,-1.5105416109271412,-0.1916248844518269,0.348472702486986,-0.7607805995714558,entertainment,no,tablet,0
-2.8692798530340156,-0.8113966457977395,0.08236430493044167,-1.0153082967911864,-0.20478059807549004,-0.33277280699499445,retail,no,mobile,0
-0.0758581522890951,-1.3108299532274483,-1.9210512561500712,-2.023415183946638,0.5285015551422535,-2.253352793949404,travel,no,mobile,0
-1.815107513446938,-2.0946460861184764,1.0248310195476664,0.12656044868160676,-0.9380628837854994,2.7652140841636434,travel,no,mobile,0
0.559024548232182,-0.5041144051859143,0.05245948977230519,-1.4759843604438492,0.20488843085628802,-0.8063148697655415,entertainment,no,desktop,0
1.1756340789055617,-1.7382372945355047,0.2498394594543457,-0.5458705418038101,-0.31626575362856374,1.3991927396816761,entertainment,no,tablet,0
-0.47758599097923504,-0.3658735687562874,2.10929610201219,-1.4391944486705197,-1.0075192954457521,0.7313592403103868,retail,no,tablet,0
0.7269751926199117,-1.681115504275336,1.181225895341087,0.4375364906838859,-0.6182819821116734,2.991282381011123,food,no,tablet,0
1.4751967302703655,-2.0703629291000616,-1.796123361823684,-0.11406116182606685,1.006795089596516,0.42493765665768524,food,no,mobile,0
0.9089548014597079,-1.591522612252265,1.173589267109364,0.6852338793598061,0.509902358335672,3.1437706701274726,entertainment,yes,desktop,0
0.10334114682524276,-1.3428179855090534,-0.8613035637303987,-0.7673426128026423,-0.09004899263259462,-0.17412428802666158,travel,no,desktop,0
-0.24597384613051476,-1.5584292005071332,-1.0818715644893575,-0.4322459716430537,2.1254805740448472,0.12344500967109107,food,no,desktop,0
0.6134558381819185,-1.795242727344211,0.26235769938792197,1.497332505765557,0.5131628079040536,3.2990480523791783,food,no,mobile,0
2.1795922259334244,-1.4654777034636104,0.31260386328411083,-1.4991348903128976,0.6730100719381227,0.3985316197157872,entertainment,no,tablet,0
0.21381060167726806,-1.8616683085517933,-1.8559466042411454,-0.6800437791823679,0.28566956675813776,-0.43323062628067044,retail,no,desktop,0
0.1917764635111887,-2.404443772518907,-1.9767564702164415,-0.4415596068881381,-1.09718516558626,0.1851611130971722,travel,no,desktop,0
1.6808070505054231,-1.7502741424150035,-0.29238451551896216,-0.1185894759271311,2.946080826610902,1.3907122262549472,food,no,mobile,0
0.8949348559428577,-0.34756811829849554,0.8945769351063665,-2.1812339343720177,0.08179059477877934,-0.874163027031067,entertainment,no,tablet,0
2.0597357656360233,-0.7415186629607846,0.7004634113814504,-1.402297337711982,0.5494996527956717,0.13254322930066953,food,no,mobile,0
-0.9581543037441759,0.29009750639037146,-3.119196940923646,-0.9083338426424074,1.1240357718371858,-3.7683588127338963,entertainment,no,tablet,0
-0.5614308468118582,-2.8814634768980243,-0.0895728268345547,1.2755725975200258,1.2377369484299512,3.7167568401892663,entertainment,no,mobile,0
2.030835294096683,-3.3818213441947784,-1.173764130911748,0.939158406285636,-0.3701132048926653,3.163727457279885,food,no,tablet,0
1.3018393859932043,-2.3698398619825545,-1.9330668512525282,0.28825703294731553,1.4294059964615262,0.9445553417918204,food,no,mobile,0
-3.1749542302836677,0.8255203894753143,-1.4105565094217174,-1.3732928978234278,0.4761201930504542,-3.437374654567795,retail,no,tablet,0
-0.40561941866707274,-0.7380126998690382,0.7156112218833064,-0.8164379547783513,0.8648839389631087,0.49468765708653173,retail,no,mobile,0
0.45240947748754934,-2.7976085685547263,-0.5656514889354539,-0.19686263834651874,0.7702295806463699,1.9658400214511405,entertainment,no,tablet,0
0.25559893509972764,-1.1119981191083659,-2.2982580353998063,0.4581488315787259,-0.8736337969055908,-0.44302918855436757,travel,no,tablet,0
0.4941291613202712,-1.812317358950259,-1.1959136493202562,-0.2456876545792912,0.2625390102168938,0.4904996325708121,retail,no,tablet,0
1.0077196602077283,-0.6217027198206084,1.949389769779533,-1.3236050165939706,-0.18281900705557017,1.0530476372613062,entertainment,no,tablet,0
-1.5630864647543101,-0.9411891836801626,-0.9968324632133883,-0.5553440714152148,0.945963425713319,-0.5883678750375836,entertainment,yes,tablet,0
2.106594938457843,-1.710943322952963,-0.3465249218587705,-0.5649776449798193,-0.7955267743844657,0.9309622658973626,entertainment,no,mobile,0
-0.41131442287095843,-1.6153555193773412,-0.8361835725185278,-0.13351515079020115,-0.38314083202339966,0.642507275740485,food,no,tablet,0
0.148660895317692,0.022289465122912855,0.7407694313847979,-2.4810875670117642,0.5333468574764069,-1.6756025906993441,retail,no,desktop,0
-1.9881082369880616,-0.578896327128612,-0.36924625571741143,-1.3587678970678132,-0.8753723000993999,-1.1722228242194532,entertainment,yes,tablet,0
-0.4782127381141943,-1.7241711119119714,-2.117149879985054,-0.21053121747356474,0.30343409833015894,-0.39768702149468615,retail,no,mobile,0
0.08140806829029756,-1.2876151305166756,2.033559633339233,0.0038495802817886116,-0.7418996539239713,2.88885400037483,retail,no,desktop,0
1.450616968866403,-0.7020100820974147,1.7748275020486397,-1.2283003862509025,-0.13753381108147592,1.103173529901221,travel,no,desktop,0
1.2915722180315734,-1.0367843339965,1.166987713199694,-0.7255100284795926,1.292393492982935,1.3574475514099356,travel,no,desktop,0
-0.024423330077567806,-0.5149240212704078,0.32930901692318315,-1.809303925860503,0.3470092816689814,-0.9168135237219304,retail,no,desktop,0
-1.3179376464215111,-0.9676706247936031,-0.6899262652194975,-0.30565703724029836,1.2440388380957397,-0.060657343582763645,food,no,desktop,0
0.4933497299376346,-1.7045362228014724,-2.0094565543081124,-0.8645531338050988,-1.1186920129852944,-0.8545147524853858,entertainment,no,tablet,0
0.023105953974458693,-0.06048194256842088,1.3649163199784002,-2.2009240554603173,-1.7860050079894576,-0.8321672523453905,food,no,tablet,0
1.5180172239355607,-1.0207764996509796,0.9937914712113406,-1.6603145593745607,0.8566308626675004,0.35600113983244297,entertainment,no,mobile,0
0.5428209070434642,-0.7519612981356983,2.1354483958034636,-0.7457340962076715,-0.0771478150284028,1.8243828922125398,food,no,tablet,0
-0.5715327107298004,-1.382763996461482,-1.2015426997409497,-1.327015908495593,-0.27555665772684323,-0.9857535938809612,entertainment,no,tablet,0
1.2824392827858118,-1.066300631050951,-3.016211943309021,-1.4508881158781954,-0.6269425018739511,-2.760355319582745,retail,no,mobile,0
1.2982215096804708,-0.9828771984653573,1.1124776459786359,-1.3739629622383691,-0.9723801528150456,0.6664507017170861,food,no,desktop,0
-2.2291644619105817,-1.1585220485566503,0.5703028972589754,-1.2872938049345175,-1.5535431373434483,0.19145491019567057,retail,no,tablet,0
-1.0063144695645359,-1.9053815696670604,-0.44104171391012237,-0.03950848100805304,3.39718063948206,1.2802921744604494,entertainment,no,mobile,0
1.5504277365982937,-0.6591706047945572,0.8904850246629725,-2.008221321612556,-0.05836452092745957,-0.38127287841935664,retail,no,mobile,0
-0.9646231139885915,-1.5537390446147423,-0.6371206743443336,0.5591100776031392,0.11771469201700398,1.3463731743519134,entertainment,no,mobile,0
2.956096907073565,-0.6091049531565752,1.0271996210447574,-1.4422090151888722,-0.8539293920429545,0.3128202105268263,retail,no,mobile,0
-0.36720651248133773,-3.6719967022436095,1.1254980452968728,0.978912266042778,-0.8892937138358233,5.198437411106554,food,no,desktop,0
-0.6486593001671312,-2.0594181585151796,-0.12328207667368218,1.0467145007662384,-0.3782085569547671,2.7126906167015044,entertainment,no,mobile,0
-0.196069742583857,-1.3899012985638561,-0.6805794152113079,-2.024773805418488,0.7677334562367455,-1.159554641336467,entertainment,no,tablet,0
-2.1447336955564857,1.5881679769022523,-2.39504804240543,-1.8344455114690872,0.668858193592144,-5.306239902262133,food,no,tablet,0
-2.705763966431328,1.8776432710809146,-1.2482501572353413,-2.7514159143752033,0.3880867080150871,-5.505980283726949,food,no,desktop,0
0.7988364954173026,0.2856755205420114,0.57472934846698,-2.753786879602285,0.43342215415473917,-2.2585449591545266,food,no,tablet,1
0.28647619985385986,-2.2979316624814614,-0.2646082633807635,0.38995943024253044,1.4869502352689186,2.281948507450465,travel,no,desktop,0
0.7828156868938658,-3.514047428930556,-0.624954373913978,1.4881302302967216,-0.31550143994898777,4.152727340887966,retail,yes,mobile,0
0.8144822374448928,0.07640608811548466,-3.4045585590275116,-1.2736584402525064,-0.7697495028573533,-4.010495345425215,food,no,mobile,0
2.7462320213594804,-0.009838501222962703,2.5952950292489354,-2.4419100023269853,-1.7177357000270637,0.1276635907783885,retail,no,desktop,0
-1.7807778310498303,0.039538586055672065,-1.2680437230332882,-1.9034259099008866,-1.4460043555990936,-2.9756162212995294,food,no,mobile,0
-2.5467578972944747,-0.1656394730646218,-0.6709997269604728,-1.385273558185619,-1.362708390902519,-1.8711358167004102,entertainment,no,mobile,0
-1.0786241187429118,0.3013706225651027,-1.8715619620111317,-4.480080163268733,1.8407788978222808,-6.035918335443864,food,no,desktop,0
0.7381560498178127,-1.3273669812580355,1.8363408798296943,0.19597449395482136,-0.15129129306711575,2.9878933634282587,travel,no,tablet,0
-0.26734258776376274,-0.979184655177542,-0.06715572545447612,-0.7017216415833011,-0.08780256678271507,0.18264259196248925,entertainment,no,mobile,0
-0.5221860484917126,-0.15291415790663376,-0.9500784514949433,-1.0778401042625745,1.4897662322164116,-1.6793082193448434,food,no,desktop,0
-1.5132710755531051,-0.07762017723111703,-0.8163337124730531,-1.3553183914913396,1.0599974295046204,-1.9676600562164328,retail,no,tablet,0
2.1914213761729,-1.8023210260934723,0.8362845197463913,-0.8776090851303925,0.8958080804472521,1.717371221757204,travel,no,tablet,0
-1.4937322077089354,-1.0222183095923438,0.655632827168294,0.7409104510314752,-0.6816871433141849,2.0574903414159977,entertainment,no,tablet,0
0.4166011709696147,-1.50793864347553,-0.5444239624677427,-0.7366299404867795,0.28362970701962564,0.2936154698143593,retail,no,mobile,0
1.379238288605482,-1.6012641868240365,0.18549476252865726,0.4147931466756616,-0.9839676238744645,2.1181848397376344,travel,no,desktop,0
1.3731795364237949,-1.111917525375376,-1.224907121138561,-1.202602881336618,-0.09966125409973699,-0.9940452309875845,travel,no,tablet,0
1.0620855212189708,-1.4877920033338836,0.30419676434459886,0.5759812708448353,-0.6436695796546981,2.236406317862673,travel,no,mobile,0
